Title,Link,Published Date,Excerpt,Image URL
‘Top pri­or­i­ty’: British de­fence firm BAE sets up Ukraine arms fa­cil­i­ty,/news/2023/9/1/top-priority-british-defence-firm-bae-sets-up-ukraine-arms-facility,1 Sep 2023,BAE man­u­fac­tured much of the hard­ware the UK and oth­er gov­ern­ments pro­vid­ed to Ukraine as it fends off Russ­ian in­va­sion.,/wp-content/uploads/2011/03/201131013195933472_20.jpeg?resize=270%2C180&quality=80
"Ukrain­ian drone hits Rus­sia’s Kursk re­gion, Moscow re­pels at­tack: Of­fi­cials",/news/2023/9/1/ukrainian-drones-hit-russias-kursk-region-moscow-repels-attack-governors,1 Sep 2023,"Rus­sia’s Kur­cha­tov town tar­get of Ukrain­ian drone at­tack as air de­fences stop drone’s ad­vance on Moscow, of­fi­cials say.",/wp-content/uploads/2023/09/AP23232310006523-1693550564.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 555",/news/2023/9/1/russia-ukraine-war-list-of-key-events-day-555,1 Sep 2023,"As the war en­ters its 555th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/09/11682017-1693532225.jpg?resize=270%2C180&quality=80
"Ze­len­skyy says Ukraine de­ployed new long-range weapon, hints at Rus­sia raid",/news/2023/9/1/zelenskyy-says-ukraine-deployed-new-long-range-weapon-hints-at-russia-raid,1 Sep 2023,Ukrain­ian Pres­i­dent Ze­len­skyy says new weapon sys­tem has range of 700km and ‘the task is to make this num­ber big­ger’.,/wp-content/uploads/2023/08/AP23242107347964-1-1693369882.jpg?resize=270%2C180&quality=80
Prigozhin plane crash: What we know over a week af­ter Wag­n­er chief’s death,/news/2023/8/31/prigozhin-plane-crash-what-we-know-over-a-week-after-wagner-chiefs-death,31 Aug 2023,"Dif­fer­ent the­o­ries abound as to why the jet of the Russ­ian mer­ce­nary chief crashed, killing 10 peo­ple.",/wp-content/uploads/2023/08/2023-08-24T183427Z_1514520063_RC2HU2A5X4DK_RTRMADP_3_RUSSIA-CRASH-WAGNER-MOSCOW-1693476784.jpg?resize=270%2C180&quality=80
Ukraine’s months-long coun­terof­fen­sive at the cross­roads,/features/2023/8/31/ukraines-months-long-counteroffensive-at-the-crossroads,31 Aug 2023,"Ukraine’s troops ap­pear to be near­ing a break­through, slow­ly edg­ing south in the Za­por­izhia re­gion.",/wp-content/uploads/2023/08/AP23243225050325-1693478733.jpg?resize=270%2C180&quality=80
Ukraine in­ves­ti­gates cor­rup­tion in med­ical ex­emp­tions from mil­i­tary duty,/news/2023/8/31/ukraine-targets-corruption-in-medical-exemptions-from-military-service,31 Aug 2023,"Ukraine’s Pres­i­dent Ze­len­skyy says bribes of be­tween $3,000 and $15,000 paid for med­ical ex­emp­tions from mil­i­tary duty.",/wp-content/uploads/2023/08/2023-03-27T201057Z_1898220155_RC2A20AZTDFI_RTRMADP_3_UKRAINE-CRISIS-EAST-1693446973.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 554",/news/2023/8/31/russia-ukraine-war-list-of-key-events-day-554,31 Aug 2023,"As the war en­ters its 554th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/2023-08-30T103324Z_1934079688_RC27Y2AWF9MN_RTRMADP_3_UKRAINE-CRISIS-KYIV-BLAST-1693446740.jpg?resize=270%2C180&quality=80
Ukraine says 6 per­son­nel killed in in­ci­dent in­volv­ing two he­li­copters,/news/2023/8/31/ukraine-says-6-personnel-killed-in-incident-involving-two-helicopters,31 Aug 2023,Six ser­vice­men killed on­board two Mi-8 he­li­copters while on a mis­sion in Russ­ian-held ter­ri­to­ry near Bakhmut: Re­ports.,/wp-content/uploads/2023/08/2015-07-22T120000Z_933837843_GF10000166728_RTRMADP_3_UKRAINE-CRISIS-1693441044.jpg?resize=270%2C180&quality=80
US warns N Ko­rea against sell­ing weapons to Rus­sia for Ukraine war,/news/2023/8/30/us-warns-north-korea-against-selling-weapons-to-russia-for-ukraine-war,30 Aug 2023,White House says Py­ongyang should ‘cease its arms ne­go­ti­a­tions’ with Moscow amid es­ca­lat­ing ten­sions with Wash­ing­ton.,/wp-content/uploads/2016/03/9bd77a4c74294f7987edad862085cc34_18.jpeg?resize=270%2C180&quality=80
Ukrain­ian troops push to­wards Russ­ian rear de­fences,/news/2023/8/30/ukraines-troops-push-towards-russias-rear-defences,30 Aug 2023,Ukrain­ian forces ad­vance south and east to the rear of Rus­sia’s first line of de­fence dur­ing the 79th week of the war.,/wp-content/uploads/2023/08/2023-08-25T211609Z_335849717_RC2YU2AIKN1T_RTRMADP_3_UKRAINE-CRISIS-ROBOTYNE-1693048937.jpg?resize=270%2C180&quality=80
Rus­sia claims Ukrain­ian spe­cial forces boats de­stroyed in Black Sea,/news/2023/8/30/russia-claims-ukrainian-special-forces-boats-destroyed-in-black-sea,30 Aug 2023,Russ­ian de­fence min­istry says four boats car­ry­ing up to 50 Ukrain­ian spe­cial forces mem­bers were hit in the at­tack.,/wp-content/uploads/2023/08/2022-01-29T130236Z_369091332_RC219S9PRP8L_RTRMADP_3_UKRAINE-CRISIS-1693367134.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 553",/news/2023/8/30/russia-ukraine-war-list-of-key-events-day-553,30 Aug 2023,"As the war en­ters its 553rd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/2023-08-29T121932Z_1588322879_RC2KX2A6BATI_RTRMADP_3_UKRAINE-CRISIS-PILOT-WAKE-1693357133.jpg?resize=270%2C180&quality=80
Ukrain­ian drones at­tack Russ­ian air­port in large-scale raids on six re­gions,/news/2023/8/30/airport-in-western-russia-attacked-by-drones-aircraft-damaged-reports,30 Aug 2023,Raids come as Rus­sia launch­es largest mis­sile and drone at­tack on Ukraine cap­i­tal in months.,/wp-content/uploads/2023/08/AP23242107347964-1-1693369882.jpg?resize=270%2C180&quality=80
Wag­n­er chief Prigozhin buried at St Pe­ters­burg ceme­tery,/news/2023/8/29/wagner-chief-yevgeny-prigozhin-buried-at-st-petersburg-cemetery,29 Aug 2023,Se­cre­cy had sur­round­ed the fu­ner­al arrange­ments for the Wag­n­er mer­ce­nary boss who was killed in a plane crash.,/wp-content/uploads/2023/08/2023-08-24T172436Z_1238220587_RC2FU2A6DQQ3_RTRMADP_3_RUSSIA-CRASH-WAGNER-MOSCOW-1692930416.jpg?resize=270%2C180&quality=80
Ukraine drones de­stroyed in lat­est raids on Russ­ian ter­ri­to­ry,/news/2023/8/29/ukraine-drones-destroyed-in-latest-raids-on-russian-territory,29 Aug 2023,Russ­ian de­fence min­istry says three drones shot down over the Russ­ian re­gions of Tula and Bel­go­rod.,/wp-content/uploads/2023/08/AP23213658587141-1693283916.jpg?resize=270%2C180&quality=80
Is a glob­al food cri­sis the new nor­mal?,/features/2023/8/29/is-a-global-food-crisis-the-new-normal,29 Aug 2023,"From In­di­an rice to Aus­tralian wheat, cli­mate change is wors­en­ing a food crunch and price spikes due to war in Ukraine.",/wp-content/uploads/2023/08/story_35_final-1-1693276580.jpg?resize=270%2C180&quality=80
US ac­cus­es Rus­sia of in­tim­i­da­tion over for­mer con­sulate work­er’s spy charge,/news/2023/8/29/us-accuses-russia-of-intimidation-over-former-consulate-workers-spy-charge,29 Aug 2023,"Robert Shon­ov, Russ­ian na­tion­al and ex-staffer at con­sulate, charged with ‘co­op­er­a­tion on a con­fi­den­tial ba­sis’ with US.",/wp-content/uploads/2023/08/AP23138513277154-1693275408.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of events, day 552",/news/2023/8/29/russia-ukraine-war-list-of-events-day-552,29 Aug 2023,"As the war en­ters its 552nd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/2023-08-28T191838Z_1618971776_RC2YW2ACEJ65_RTRMADP_3_UKRAINE-CRISIS-ATTACK-POLTAVA-1693271814.jpg?resize=270%2C180&quality=80
What will re­place Rus­sia’s Wag­n­er mer­ce­nary army?,/news/2023/8/28/what-will-replace-russias-wagner-mercenary-army,28 Aug 2023,"Pri­vate force is al­ready be­ing torn apart by Rus­sia’s mil­i­tary, in­tel­li­gence ser­vices, and state-run cor­po­ra­tions.",/wp-content/uploads/2023/08/2023-08-25T151511Z_1960224638_RC21V2A2XG7Q_RTRMADP_3_RUSSIA-CRASH-WAGNER-ST-PETERSBURG-1693296851.jpg?resize=270%2C180&quality=80
How use­ful will the F-16s be in help­ing Ukraine?,/news/2023/8/28/how-useful-will-the-f-16s-be-in-helping-ukraine,28 Aug 2023,Ukraine is in­creas­ing­ly look­ing to re­place its jets as Rus­sia con­tin­ues to dom­i­nate the skies in the 18-month-long war.,/wp-content/uploads/2023/08/AP23227522665103-1692146411.jpg?resize=270%2C180&quality=80
"Who was Dmit­ry Utkin, a key Wag­n­er mer­ce­nary who died along­side Prigozhin?",/news/2023/8/28/who-was-dmitry-utkin-a-key-wagner-mercenary-who-died-alongside-prigozhin,28 Aug 2023,The se­cre­tive war-hard­ened ca­reer-of­fi­cer-turned-mer­ce­nary is said to have giv­en the Wag­n­er group its name.,/wp-content/uploads/2023/08/2023-08-27T191449Z_193774146_RC2GW2A6GKOA_RTRMADP_3_RUSSIA-CRASH-WAGNER-NIZHNY-NOVGOROD-1693167680.jpg?resize=270%2C180&quality=80
"World Ath­let­ics: Ukraine’s Mahuchikh wins gold, Dutch ‘steal’ women’s re­lay",/sports/2023/8/28/world-athletics-ukraines-mahuchikh-wins-gold-dutch-steal-womens-relay,28 Aug 2023,"Mahuchikh, who fled the Russ­ian bom­bard­ment of her na­tive city of Dnipro last year, wins gold in women’s high jump.",/wp-content/uploads/2023/08/AP23239734064912-1693200095.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 551",/news/2023/8/28/russia-ukraine-war-list-of-key-events-day-551,28 Aug 2023,"As the war en­ters its 551st day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/AP23239356677102-1693183590.jpg?resize=270%2C180&quality=80
Rus­sia con­firms Wag­n­er boss Yevge­ny Prigozhin’s death in plane crash,/news/2023/8/27/iconic-hero-wagner-boss-yevgeny-prigozhin-confirmed-dead-in-crash,27 Aug 2023,Ge­net­ic analy­sis con­firms mer­ce­nary boss was killed af­ter his air­craft went down in what ap­peared to be an ex­plo­sion.,/wp-content/uploads/2023/08/2023-08-27T191449Z_193774146_RC2GW2A6GKOA_RTRMADP_3_RUSSIA-CRASH-WAGNER-NIZHNY-NOVGOROD-1693167680.jpg?resize=270%2C180&quality=80
Rus­sia con­firms death of Wag­n­er chief af­ter ge­net­ic tests,/news/2023/8/27/russia-confirms-death-of-wagner-chief-prigozhin-after-genetic-tests,27 Aug 2023,Russ­ian in­ves­ti­ga­tors say ge­net­ic tests have con­firmed that Prigozhin was among the 10 peo­ple killed in the plane crash.,/wp-content/uploads/2023/08/2023-08-24T172436Z_1238220587_RC2FU2A6DQQ3_RTRMADP_3_RUSSIA-CRASH-WAGNER-MOSCOW-1692930416.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 550",/news/2023/8/27/russia-ukraine-war-list-of-key-events-day-550,27 Aug 2023,"As the war en­ters its 550th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/33TP2XB-highres-1693104605.jpg?resize=270%2C180&quality=80
Russ­ian held in Fin­land said to be key fig­ure in far-right Wag­n­er af­fil­i­ate,/news/2023/8/26/russian-held-in-finland-said-to-be-key-figure-in-far-right-wagner-affiliate,26 Aug 2023,Sus­pect Yan Petro­vsky said to be fight­er in the Wag­n­er-as­so­ci­at­ed ‘Ru­sich’ – the Sab­o­tage As­sault Re­con­nais­sance Group.,/wp-content/uploads/2023/08/11670869-1693034126.jpg?resize=270%2C180&quality=80
Be­laru­sian leader Lukashenko says he warned Wag­n­er chiefs to ‘watch out’,/news/2023/8/26/belarusian-leader-lukashenko-says-he-warned-wagner-chiefs-to-watch-out,26 Aug 2023,Be­laru­sian Pres­i­dent Alexan­der Lukashenko says he told Yevge­ny Prigozhin and Dmit­ry Utkin: ‘Lads – you watch out’.,/wp-content/uploads/2021/08/2021-07-01T000000Z_152168892_RC2IBO9T98VZ_RTRMADP_3_BELARUS-POLITICS-SANCTIONS.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 549",/news/2023/8/26/russia-ukraine-war-list-of-key-events-day-549,26 Aug 2023,"As the war en­ters its 549th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/2023-08-25T211612Z_355863027_RC2YU2AQRWL4_RTRMADP_3_UKRAINE-CRISIS-ROBOTYNE-1693018425.jpg?resize=270%2C180&quality=80
Rus­sia de­stroys drone near Moscow in lat­est at­tack on Russ­ian cap­i­tal,/news/2023/8/26/russia-destroys-drone-near-moscow-in-latest-attack-on-russian-capital,26 Aug 2023,Moscow May­or Sergei Sobyanin says air de­fence sys­tems de­stroyed a drone in the Is­tra dis­trict west of Moscow.,/wp-content/uploads/2023/08/33QE7DW-highres-1692602846.jpg?resize=270%2C180&quality=80
‘Ab­solute lie’: Rus­sia de­nies role in Yevge­ny Prigozhin plane crash,/news/2023/8/25/absolute-lie-kremlin-denies-role-in-yevgeny-prigozhin-plane-crash,25 Aug 2023,"Al­le­ga­tions that Moscow was be­hind air­craft ex­plo­sion pre­sumed to have killed Wag­n­er boss are un­true, spokesman says.",/wp-content/uploads/2023/08/2023-08-24T115529Z_1384925806_RC22U2AXO3H1_RTRMADP_3_RUSSIA-CRASH-PRIGOZHIN-SCENE-1692981454.jpg?resize=270%2C180&quality=80
Putin will not at­tend G20 sum­mit in In­dia next month,/news/2023/8/25/putin-will-not-attend-g20-summit-in-india-next-month,25 Aug 2023,Russ­ian pres­i­dent faces ar­rest if he trav­els abroad on war crimes war­rant is­sued by the In­ter­na­tion­al Crim­i­nal Court.,/wp-content/uploads/2023/08/2023-08-24T100830Z_1042452890_RC29U2AAWE3D_RTRMADP_3_BRICS-SUMMIT-RUSSIA-1692873656.jpg?resize=270%2C180&quality=80
"Dutch brew­er Heineken com­pletes its with­draw­al from Rus­sia, takes $325m hit",/news/2023/8/25/dutch-brewer-heineken-completes-its-withdrawal-from-russia-takes-325m-hit,25 Aug 2023,"The world’s sec­ond largest brew­er sold its busi­ness in Rus­sia for just 1 euro ($1.08), months af­ter an­nounc­ing its exit.",/wp-content/uploads/2023/08/2023-08-25T070508Z_1792713299_RC2CYZ9H0R1P_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-HEINEKEN-1692954542.jpg?resize=270%2C180&quality=80
Rus­sia says de­stroyed 42 Ukraine-launched drones over Crimea,/news/2023/8/25/russia-says-destroyed-42-ukraine-launched-drones-over-crimea,25 Aug 2023,"Kyiv has promised to re­take the penin­su­la, which was an­nexed by Moscow in 2014.",/wp-content/uploads/2022/10/AP22302448221443.jpg?resize=270%2C180&quality=80
US will train Ukrain­ian pi­lots to fly F-16s from next month,/news/2023/8/25/us-will-train-ukrainian-pilots-to-fly-f-16s-from-next-month,25 Aug 2023,Fight­ers will boost Ukrain­ian air de­fences as sol­diers face tough bat­tles against Rus­sians on east­ern front lines.,/wp-content/uploads/2023/08/2023-07-05T134016Z_526828984_RC28W1ALS4QW_RTRMADP_3_UKRAINE-CRISIS-NATO-1692935394.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 548",/news/2023/8/25/russia-ukraine-war-list-of-key-events-day-548,25 Aug 2023,"As the war en­ters its 548th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/2023-08-24T125933Z_2109925706_RC29U2AWDZOZ_RTRMADP_3_UKRAINE-CRISIS-INDEPENDENCE-DAY-1692925646.jpg?resize=270%2C180&quality=80
"Cana­da’s largest bank RBC warns of soft­er econ­o­my, plans job cuts",/economy/2023/8/24/canadas-largest-bank-rbc-warns-of-softer-economy-plans-job-cuts,24 Aug 2023,"RBC warned of a slow­ing do­mes­tic growth in­clud­ing slow­ing wage growth, low­er job post­ings and a rise in un­em­ploy­ment.",/wp-content/uploads/2023/04/2021-06-02T000000Z_2054951337_RC2ASN91Z6XN_RTRMADP_3_CANADA-BANKS-OUTLOOK.jpg?resize=270%2C180&quality=80
What did Pres­i­dent Putin say about the Rus­sia plane crash,/news/2023/8/24/what-did-president-putin-say-about-the-russia-plane-crash,24 Aug 2023,Here is a trans­la­tion of Putin’s com­ments af­ter he broke his si­lence over the crash.,/wp-content/uploads/2023/08/2023-08-22T214132Z_1462551753_RC24T2A5RN8E_RTRMADP_3_BRICS-SUMMIT-RUSSIA-1692767243.jpg?resize=270%2C180&quality=80
Ukraine says troops land­ed on Crimea in ‘spe­cial op­er­a­tion’,/news/2023/8/24/ukraine-launches-special-operation-in-crimea,24 Aug 2023,"Ukraine has re­peat­ed­ly said it aims to take back Crimea, which has been un­der Russ­ian con­trol since 2014.",/wp-content/uploads/2023/08/2023-08-22T143948Z_294958833_RC2XQ2A50LZQ_RTRMADP_3_UKRAINE-CRISIS-MINI-GRADS-1692883590.jpg?resize=270%2C180&quality=80
Moscow court ex­tends pre-tri­al de­ten­tion of WSJ re­porter Evan Ger­shkovich,/news/2023/8/24/moscow-court-extends-pre-trial-detention-of-wsj-reporter-evan-gershkovich,24 Aug 2023,"Wall Street Jour­nal news­pa­per con­demns three-month ex­ten­sion, re­news call for US jour­nal­ist’s im­me­di­ate re­lease.",/wp-content/uploads/2023/08/2023-06-22T084905Z_1761781359_RC28O1A5OP9H_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-WSJ-1692885782.jpg?resize=270%2C180&quality=80
Crashed Russ­ian Em­braer jet had good safe­ty record: Com­pa­ny,/news/2023/8/24/crashed-russian-embraer-jet-had-good-safety-record-company,24 Aug 2023,"The pri­vate jet crashed into a vil­lage on Wednes­day, re­port­ed­ly hold­ing the Wag­n­er Group founder, Yevge­ny Prigozhin.",/wp-content/uploads/2023/08/2023-08-24T044031Z_688064350_RC23U2ALF6RR_RTRMADP_3_RUSSIA-CRASH-PRIGOZHIN-SCENE-1692875054.jpg?resize=270%2C180&quality=80
Will Rus­sia’s Putin ben­e­fit from Prigozhin’s pre­sumed plane crash death?,/news/2023/8/24/will-russias-putin-benefit-from-prigozhins-presumed-plane-crash-death,24 Aug 2023,"The Wag­n­er Group leader was list­ed as a pas­sen­ger of a plane that crashed on Wednes­day, but his death is un­con­firmed.",/wp-content/uploads/2023/08/33RZ2M2-highres-1692874575.jpg?resize=270%2C180&quality=80
Russ­ian vil­lagers re­port ex­plo­sion be­fore ‘Prigozhin’ plane crash,/news/2023/8/24/villagers-report-explosion-before-wagner-plane-crash,24 Aug 2023,"The Wag­n­er boss was list­ed as a pas­sen­ger on the pri­vate jet, but the Krem­lin has not con­firmed his death.",/wp-content/uploads/2023/08/2023-08-24T095641Z_1251818504_RC29U2ANHMJW_RTRMADP_3_RUSSIA-CRASH-WAGNER-NOVOSIBIRSK-1692872663.jpg?resize=270%2C180&quality=80
Ukraini­ans ex­press fear and hope as Rus­sia’s war rages on In­de­pen­dence Day,/news/2023/8/24/ukrainians-express-fear-and-hope-as-russias-war-rages-on-independence-day,24 Aug 2023,"Ukraine de­clared in­de­pen­dence from the So­vi­et Union on Au­gust 24, 1991.",/wp-content/uploads/2023/08/Kyiv-resident-Svetlana-Ivanova-and-her-granddaughter-Maria-next-to-a-trophy-Russian-tank-near-the-Independence-Square-in-central-Kyiv-1692864881.jpeg?resize=270%2C180&quality=80
"Ukraine picks up mo­men­tum, re­takes sec­ond town in a week",/features/2023/8/24/ukraine-picks-up-momentum-retakes-second-town-in-a-week,24 Aug 2023,"Ukraine may have be­gun to break through Russ­ian mine­fields and front-line ar­tillery, reach­ing sec­ondary de­fences.",/wp-content/uploads/2023/08/2023-08-22T091327Z_794204944_RC2YQ2AAHXRV_RTRMADP_3_UKRAINE-CRISIS-OFFENSIVE-ROBOTYNE-1692700404.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 547",/news/2023/8/24/russia-ukraine-war-list-of-key-events-day-547,24 Aug 2023,"As the war en­ters its 547th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/08/AP23235124229539-1692840782.jpg?resize=270%2C180&quality=80
